1636,4,407.00,201.00,13.00,36.00,1.00,1,1.00
1636,5,868.00,139.00,13.00,27.00,1.00,0,1.00
1636,6,402.00,211.00,15.00,41.00,1.00,0,1.00
1636,7,667.00,409.00,22.00,61.00,1.00,0,1.00
1636,8,636.00,187.00,13.00,32.00,1.00,1,1.00
1636,9,839.00,147.00,16.00,24.00,1.00,1,1.00
1636,10,849.00,236.00,22.00,42.00,1.00,1,1.00
1636,11,218.00,394.00,19.90,58.00,1.00,1,1.00
1636,12,1159.00,276.00,25.00,48.00,1.00,0,1.00
1636,13,1100.00,179.00,14.00,35.00,1.00,0,1.00
1636,14,536.00,268.00,28.00,38.00,1.00,0,1.00
1636,15,560.00,164.00,24.00,32.00,1.00,1,1.00
1636,16,629.00,204.00,18.00,40.00,1.00,2,1.00
1636,17,529.00,131.00,11.00,27.00,1.00,1,1.00
1636,18,814.00,177.00,21.00,24.00,1.00,1,1.00
1636,19,792.00,164.00,13.00,30.00,1.00,0,1.00
1636,20,570.00,120.40,10.00,26.60,1.00,0,1.00
1636,21,559.00,248.00,14.00,42.00,1.00,1,1.00
1636,22,509.00,111.00,12.00,26.00,1.00,2,1.00
1636,23,939.00,178.00,7.00,7.00,1.00,3,1.00
1636,24,354.00,262.00,26.00,42.00,1.00,1,1.00
1636,25,91.00,561.00,30.00,73.00,1.00,0,1.00
1636,26,595.00,165.00,11.00,33.00,1.00,0,1.00
1637,4,408.00,201.00,13.00,35.00,1.00,1,1.00
1637,5,867.00,139.00,13.00,27.00,1.00,0,1.00
1637,6,402.00,212.00,17.00,40.00,1.00,0,1.00
1637,7,666.00,410.00,23.00,60.00,1.00,0,1.00
1637,8,637.00,187.00,12.00,32.00,1.00,1,1.00
1637,9,841.00,147.00,15.00,24.00,1.00,1,1.00
1637,10,849.00,236.00,22.00,42.00,1.00,1,1.00
1637,11,218.00,394.00,19.20,58.00,1.00,1,1.00
1637,12,1162.00,275.00,23.00,48.00,1.00,0,1.00
1637,13,1100.00,179.00,14.00,35.00,1.00,0,1.00
1637,14,538.00,268.00,28.00,37.00,1.00,0,1.00
1637,15,563.00,164.00,21.00,32.00,1.00,1,1.00
1637,16,631.00,204.00,16.00,40.00,1.00,2,1.00
1637,17,528.00,132.00,12.00,26.00,1.00,1,1.00
1637,18,813.00,177.00,21.00,24.00,1.00,1,1.00
1637,19,792.00,164.00,13.00,30.00,1.00,0,1.00
1637,20,570.00,120.50,9.00,26.50,1.00,0,1.00
1637,21,559.00,248.00,14.00,42.00,1.00,1,1.00
1637,22,509.00,111.00,13.00,26.00,1.00,2,1.00
1637,23,943.00,179.00,7.00,7.00,1.00,3,1.00
1637,24,354.00,262.00,26.00,42.00,1.00,1,1.00
1637,25,91.00,561.00,32.00,74.00,1.00,0,1.00
1637,26,595.00,164.00,11.00,33.00,1.00,0,1.00
1638,4,408.00,201.00,14.00,37.00,1.00,1,1.00
1638,5,866.00,139.00,14.00,28.00,1.00,0,1.00
1638,6,402.00,212.00,18.00,40.00,1.00,0,1.00
1638,7,666.00,410.00,23.00,60.00,1.00,0,1.00
1638,8,637.00,187.00,12.00,31.00,1.00,1,1.00
1638,9,841.00,147.00,16.00,24.00,1.00,1,1.00
1638,10,849.00,236.00,21.00,42.00,1.00,1,1.00
1638,11,218.00,394.00,20.00,57.00,1.00,1,1.00
1638,12,1164.00,275.00,22.00,47.00,1.00,0,1.00
1638,13,1100.00,179.00,13.00,35.00,1.00,0,1.00
1638,14,541.00,268.00,27.00,36.00,1.00,0,1.00
1638,15,566.00,164.00,17.00,32.00,1.00,1,1.00
1638,16,632.00,206.00,16.00,38.00,1.00,2,1.00
1638,17,526.00,133.00,13.00,25.00,1.00,1,1.00
1638,18,813.00,177.00,21.00,24.00,1.00,1,1.00
1638,19,792.00,164.00,13.00,29.00,1.00,0,1.00
1638,20,569.00,120.10,9.00,25.90,1.00,0,1.00
1638,21,559.00,248.00,14.00,41.00,1.00,1,1.00
1638,22,510.00,111.00,12.00,26.00,1.00,2,1.00
1638,23,947.00,180.00,7.00,7.00,1.00,3,1.00
1638,24,355.00,261.00,25.00,43.00,1.00,1,1.00
1638,25,91.00,562.00,36.00,74.00,1.00,0,1.00
1638,26,595.00,164.00,12.00,33.00,1.00,0,1.00
1639,4,409.00,201.00,13.00,36.00,1.00,1,1.00
1639,5,866.00,138.00,13.00,28.00,1.00,0,1.00
1639,6,403.00,212.00,18.00,40.00,1.00,0,1.00
1639,7,666.00,410.00,23.00,60.00,1.00,0,1.00
1639,8,638.00,187.00,12.00,32.00,1.00,1,1.00
1639,9,842.00,147.00,15.00,25.00,1.00,1,1.00
1639,10,849.00,236.00,21.00,42.00,1.00,1,1.00
1639,11,217.00,394.00,24.00,57.00,1.00,1,1.00
1639,12,1166.00,274.00,21.00,47.00,1.00,0,1.00
1639,13,1100.00,179.00,13.00,36.00,1.00,0,1.00
1639,14,545.00,268.00,25.00,36.00,1.00,0,1.00
1639,15,569.00,164.00,15.00,32.00,1.00,1,1.00
1639,16,633.00,207.00,15.00,37.00,1.00,2,1.00
1639,17,523.00,133.00,15.00,25.00,1.00,1,1.00
1639,18,813.00,177.00,21.00,24.00,1.00,1,1.00
1639,19,793.00,164.00,12.00,29.00,1.00,0,1.00
1639,20,568.00,120.00,10.00,26.00,1.00,0,1.00
1639,21,560.00,248.00,14.00,41.00,1.00,1,1.00
1639,22,510.00,111.00,13.00,26.00,1.00,2,1.00
1639,23,951.00,181.00,7.00,7.00,1.00,3,1.00
1639,24,357.00,261.00,23.00,43.00,1.00,1,1.00
1639,25,92.00,563.00,38.00,72.00,1.00,0,1.00
1639,26,595.00,164.00,13.00,33.00,1.00,0,1.00
1640,4,410.00,200.00,12.00,40.00,1.00,1,1.00
1640,5,865.00,138.00,14.00,28.00,1.00,0,1.00
1640,6,403.00,211.00,18.00,41.00,1.00,0,1.00
1640,7,666.00,410.00,23.00,60.00,1.00,0,1.00
1640,8,637.00,187.00,13.00,31.00,1.00,1,1.00
1640,9,843.00,147.00,14.00,25.00,1.00,1,1.00
1640,10,848.00,236.00,22.00,42.00,1.00,1,1.00
1640,11,217.00,395.00,27.00,55.00,1.00,1,1.00
1640,12,1168.00,274.00,19.00,47.00,1.00,0,1.00
