1372,28,116.87,518.17,32.82,65.40,1.00,0,1.00
1373,28,122.74,515.67,32.64,65.05,1.00,0,1.00
1373,127,982.83,605.75,23.46,76.01,1.00,0,1.00
1373,128,165.35,521.48,28.80,65.56,1.00,1,1.00
1373,129,169.31,646.13,26.75,81.73,1.00,1,1.00
1373,130,226.50,475.61,19.93,62.54,1.00,1,1.00
1373,131,575.53,507.24,32.70,60.74,1.00,1,1.00
1373,132,165.73,392.36,25.58,52.92,1.00,2,1.00
1373,133,829.07,395.45,22.27,49.08,1.00,0,1.00
1373,134,540.77,502.05,23.55,58.61,1.00,0,1.00
1373,135,564.56,471.15,21.77,59.10,1.00,2,1.00
1373,136,425.09,419.18,22.40,51.06,1.00,1,1.00
1373,137,322.22,436.33,19.87,58.23,1.00,0,1.00
1373,138,937.67,427.53,24.85,51.52,1.00,1,1.00
1373,139,596.71,452.40,35.62,51.88,1.00,1,1.00
1373,140,499.44,408.09,22.09,45.15,1.00,1,1.00
1373,141,307.48,435.37,17.86,58.24,1.00,1,1.00
1373,143,637.92,439.28,26.93,54.41,1.00,0,1.00
1373,144,532.36,420.16,27.43,45.17,1.00,0,1.00
1373,145,726.37,422.35,28.01,49.97,1.00,1,1.00
1373,146,1051.24,465.24,20.70,61.17,1.00,0,1.00
1373,147,700.46,454.53,29.91,23.85,1.00,0,1.00
1374,28,126.15,514.43,32.66,65.40,1.00,0,1.00
1374,127,988.00,607.03,23.93,77.21,1.00,0,1.00
1374,128,168.38,520.68,28.92,66.25,1.00,1,1.00
1374,129,170.95,647.37,26.99,82.04,1.00,1,1.00
1374,130,228.66,475.72,19.97,62.30,1.00,1,1.00
1374,131,579.82,506.83,32.69,60.96,1.00,1,1.00
1374,132,167.21,391.46,25.61,53.14,1.00,2,1.00
1374,133,833.06,394.91,22.30,49.37,1.00,0,1.00
1374,134,544.39,501.41,23.88,59.48,1.00,0,1.00
1374,135,565.66,471.07,22.20,60.26,1.00,2,1.00
1374,136,429.46,418.36,22.54,51.58,1.00,1,1.00
1374,137,323.63,436.07,20.04,58.77,1.00,0,1.00
1374,138,942.15,427.37,25.07,51.97,1.00,1,1.00
1374,139,602.48,453.46,34.77,50.96,1.00,1,1.00
1374,140,503.35,407.43,21.58,44.12,1.00,1,1.00
1374,141,308.66,435.04,18.28,59.61,1.00,1,1.00
1374,143,637.36,438.15,26.65,53.92,1.00,0,1.00
