1372,2,1044.24,464.17,20.76,61.73,1.00,0,1.00
1372,3,120.00,516.00,35.00,64.00,1.00,0,1.00
1372,4,975.00,604.00,24.00,76.00,1.00,0,1.00
1372,5,562.00,471.00,23.00,59.00,1.00,2,1.00
1372,6,537.00,503.00,22.00,58.00,1.00,0,1.00
1372,7,321.00,438.00,20.00,57.00,1.00,0,1.00
1372,8,166.00,645.00,26.00,81.00,1.00,1,1.00
1372,9,571.00,508.00,33.00,60.00,1.00,1,1.00
1372,10,824.00,397.00,21.00,48.00,1.00,0,1.00
1372,11,161.00,522.00,29.00,65.00,1.00,1,1.00
1372,12,933.00,428.00,24.00,51.00,1.00,1,1.00
1372,13,224.00,476.00,20.00,62.00,1.00,1,1.00
1372,14,587.00,450.00,38.00,55.00,1.00,1,1.00
1372,15,164.00,395.00,25.00,52.00,1.00,2,1.00
1372,16,494.00,409.00,24.00,47.00,1.00,1,1.00
1372,17,721.00,423.00,31.00,51.00,1.00,1,1.00
1372,18,950.00,414.00,17.00,56.00,1.00,0,1.00
1372,19,697.00,455.00,19.00,23.00,1.00,0,1.00
1372,20,420.00,420.00,22.00,51.00,1.00,1,1.00
1372,21,305.00,437.00,18.00,56.00,1.00,1,1.00
1372,22,528.00,421.00,28.00,45.00,1.00,0,1.00
1372,23,636.00,442.00,26.00,54.00,1.00,0,1.00
1372,24,661.00,455.00,6.00,9.00,1.00,3,1.00
1373,2,1051.18,463.94,24.42,62.16,1.00,0,1.00
1373,3,123.00,515.00,33.00,65.00,1.00,0,1.00
1373,4,983.00,606.00,27.00,77.00,1.00,0,1.00
1373,5,565.00,471.00,22.00,60.00,1.00,2,1.00
1373,6,543.00,502.00,21.00,59.00,1.00,0,1.00
1373,7,323.00,436.00,19.00,58.00,1.00,0,1.00
1373,8,168.00,647.00,31.00,82.00,1.00,1,1.00
1373,9,579.00,508.00,28.00,60.00,1.00,1,1.00
1373,10,833.00,395.00,18.00,49.00,1.00,0,1.00
1373,11,170.00,521.00,21.00,66.00,1.00,1,1.00
1373,12,938.00,428.00,26.00,51.00,1.00,1,1.00
1373,13,225.00,475.00,24.00,64.00,1.00,1,1.00
1373,14,603.00,453.00,28.00,51.00,1.00,1,1.00
1373,15,167.00,392.00,22.00,53.00,1.00,2,1.00
1373,16,501.00,409.00,21.00,43.00,1.00,1,1.00
1373,17,728.00,421.00,27.00,50.00,1.00,1,1.00
1373,18,959.00,414.00,17.00,56.00,1.00,0,1.00
1373,19,701.00,454.00,31.00,26.00,1.00,0,1.00
1373,20,428.00,419.00,19.00,51.00,1.00,1,1.00
1373,21,307.00,435.00,20.00,59.00,1.00,1,1.00
1373,22,534.00,420.00,26.00,45.00,1.00,0,1.00
1373,23,638.00,438.00,27.00,57.00,1.00,0,1.00
1373,24,653.98,460.28,6.19,9.06,1.00,3,1.00
1374,2,1056.50,465.32,24.42,62.17,1.00,0,1.00
1374,3,126.00,515.00,32.00,65.00,1.00,0,1.00
1374,4,987.00,607.00,30.00,78.00,1.00,0,1.00
1374,5,566.00,471.00,23.00,60.00,1.00,2,1.00
1374,6,546.00,501.00,22.00,60.00,1.00,0,1.00
1374,7,324.00,436.00,20.00,59.00,1.00,0,1.00
1374,8,168.00,648.00,34.00,82.00,1.00,1,1.00
1374,9,584.00,507.00,26.00,61.00,1.00,1,1.00
1374,10,837.00,395.00,17.00,49.00,1.00,0,1.00
1374,11,174.00,520.00,20.00,67.00,1.00,1,1.00
1374,12,943.00,427.00,25.00,52.00,1.00,1,1.00
1374,13,226.00,476.00,26.00,63.00,1.00,1,1.00
1374,14,610.00,453.00,23.00,52.00,1.00,1,1.00
1374,15,170.00,391.00,21.00,53.00,1.00,2,1.00
1374,16,504.00,408.00,23.00,43.00,1.00,1,1.00
1374,17,731.00,421.00,27.00,51.00,1.00,1,1.00
1374,18,964.00,415.00,18.00,56.00,1.00,0,1.00
1374,19,704.00,454.00,31.00,26.00,1.00,0,1.00
1374,20,433.00,418.00,18.00,52.00,1.00,1,1.00
1374,21,308.00,435.00,19.00,60.00,1.00,1,1.00
1374,22,537.00,419.00,25.00,48.00,1.00,0,1.00
1374,23,638.00,438.00,25.00,54.00,1.00,0,1.00
1374,24,655.88,461.27,6.37,9.13,1.00,3,1.00
1375,2,1057.89,464.86,30.01,62.44,1.00,0,1.00
1375,3,129.00,514.00,29.00,66.00,1.00,0,1.00
1375,4,990.00,608.00,34.00,78.00,1.00,0,1.00
1375,5,568.00,471.00,23.00,60.00,1.00,2,1.00
1375,6,549.00,501.00,22.00,60.00,1.00,0,1.00
1375,7,326.00,435.00,19.00,60.00,1.00,0,1.00
1375,8,169.00,649.00,34.00,82.00,1.00,1,1.00
1375,9,591.00,506.00,23.00,62.00,1.00,1,1.00
1375,10,841.00,394.00,17.00,50.00,1.00,0,1.00
1375,11,176.00,520.00,21.00,67.00,1.00,1,1.00
1375,12,947.00,427.00,25.00,52.00,1.00,1,1.00
1375,13,227.00,475.00,26.00,62.00,1.00,1,1.00
1375,14,614.00,454.00,22.00,50.00,1.00,1,1.00
1375,15,172.00,390.00,21.00,53.00,1.00,2,1.00
1375,16,507.00,408.00,25.00,47.00,1.00,1,1.00
1375,17,734.00,421.00,26.00,52.00,1.00,1,1.00
1375,18,968.00,415.00,20.00,56.00,1.00,0,1.00
1375,19,706.00,453.00,32.00,26.00,1.00,0,1.00
1375,20,436.00,418.00,20.00,51.00,1.00,1,1.00
1375,21,310.00,435.00,18.00,59.00,1.00,1,1.00
1375,22,541.00,418.00,23.00,50.00,1.00,0,1.00
1375,23,637.00,437.00,40.00,55.00,1.00,0,1.00
1375,24,651.77,467.94,6.56,9.19,1.00,3,1.00
1376,2,1062.75,465.33,30.01,62.43,1.00,0,1.00
1376,3,135.00,514.00,23.00,66.00,1.00,0,1.00
1376,4,994.00,610.00,36.00,77.00,1.00,0,1.00
1376,5,569.00,470.00,24.00,60.00,1.00,2,1.00
1376,6,552.00,500.00,22.00,61.00,1.00,0,1.00
1376,7,327.00,435.00,21.00,60.00,1.00,0,1.00
1376,8,170.00,650.00,34.00,82.00,1.00,1,1.00
1376,9,596.00,505.00,23.00,63.00,1.00,1,1.00
1376,10,845.00,394.00,16.00,49.00,1.00,0,1.00
1376,11,178.00,520.00,23.00,66.00,1.00,1,1.00
1376,12,952.00,427.00,24.00,52.00,1.00,1,1.00
1376,13,230.00,476.00,25.00,61.00,1.00,1,1.00
1376,14,617.00,454.00,24.00,51.00,1.00,1,1.00
1376,15,174.00,389.00,22.00,54.00,1.00,2,1.00
1376,16,512.00,404.00,26.00,50.00,1.00,1,1.00
1376,17,736.00,422.00,28.00,52.00,1.00,1,1.00
1376,18,973.00,416.00,21.00,55.00,1.00,0,1.00
1376,19,709.00,453.00,28.00,26.00,1.00,0,1.00
1376,20,439.00,417.00,21.00,51.00,1.00,1,1.00
1376,21,312.00,436.00,18.00,59.00,1.00,1,1.00
1376,22,545.00,418.00,22.00,49.00,1.00,0,1.00
1376,23,636.00,437.00,39.00,54.00,1.00,0,1.00
1376,24,650.04,467.97,6.75,9.25,1.00,3,1.00
1377,2,1066.91,464.86,30.01,62.44,1.00,0,1.00
1377,3,139.00,513.00,19.00,67.00,1.00,0,1.00
1377,4,998.00,611.00,35.00,77.00,1.00,0,1.00
1377,5,571.00,470.00,25.00,60.00,1.00,2,1.00
1377,6,555.00,500.00,23.00,61.00,1.00,0,1.00
1377,7,329.00,434.00,21.00,62.00,1.00,0,1.00
1377,8,172.00,651.00,33.00,81.00,1.00,1,1.00
1377,9,601.00,505.00,22.00,63.00,1.00,1,1.00
1377,10,849.00,393.00,18.00,50.00,1.00,0,1.00
1377,11,180.00,520.00,28.00,67.00,1.00,1,1.00
1377,12,956.00,426.00,25.00,53.00,1.00,1,1.00
1377,13,232.00,475.00,24.00,61.00,1.00,1,1.00
1377,14,621.00,455.00,29.00,49.00,1.00,1,1.00
1377,15,176.00,389.00,24.00,54.00,1.00,2,1.00
1377,16,517.00,405.00,26.00,49.00,1.00,1,1.00
1377,17,738.00,422.00,31.00,54.00,1.00,1,1.00
1377,18,978.00,416.00,22.00,55.00,1.00,0,1.00
1377,19,712.00,452.00,29.00,27.00,1.00,0,1.00
