1623,1,1005.88,675.13,48.86,96.13,1.00,1,1.00
1623,2,1494.63,770.82,55.16,118.55,1.00,1,1.00
1623,3,509.40,522.52,27.81,82.34,1.00,0,1.00
1623,4,1670.81,712.87,57.74,96.38,1.00,0,1.00
1623,5,289.51,791.70,75.23,113.79,1.00,1,1.00
1623,6,1650.94,441.49,31.90,75.23,1.00,0,1.00
1623,7,710.24,455.88,29.70,70.53,1.00,0,1.00
1623,8,1398.54,294.48,21.58,61.19,1.00,1,1.00
1623,9,597.98,311.00,33.03,58.33,1.00,1,1.00
1623,10,966.01,214.05,27.82,47.73,1.00,0,1.00
1623,11,1438.44,213.53,19.14,50.46,1.00,1,1.00
1623,12,1164.40,214.20,16.80,50.20,1.00,1,1.00
1623,13,41.75,389.81,26.07,66.00,1.00,1,1.00
1623,14,1039.87,335.90,24.64,70.19,1.00,0,1.00
1623,15,627.84,256.00,21.81,51.25,1.00,0,1.00
1623,16,1504.86,230.06,19.94,54.04,1.00,0,1.00
1623,17,0.22,294.32,25.29,63.80,1.00,1,1.00
1623,18,1029.88,287.07,17.68,60.20,1.00,2,1.00
1623,19,511.77,124.04,18.66,40.82,1.00,2,1.00
1623,20,581.77,182.67,23.92,46.18,1.00,1,1.00
1623,21,1571.32,308.25,25.25,60.29,1.00,0,1.00
1623,22,148.70,345.96,27.41,61.93,1.00,0,1.00
1623,23,317.86,255.73,23.85,45.03,1.00,1,1.00
1624,1,1006.86,675.53,48.58,95.51,1.00,1,1.00
1624,2,1497.56,771.35,55.02,118.31,1.00,1,1.00
1624,3,510.85,522.26,28.01,82.92,1.00,0,1.00
1624,4,1671.29,712.76,57.73,96.41,1.00,0,1.00
1624,5,293.11,792.74,75.27,113.97,1.00,1,1.00
1624,6,1651.60,441.76,31.93,75.28,1.00,0,1.00
1624,7,715.63,457.20,29.14,69.36,1.00,0,1.00
1624,8,1398.82,294.55,21.52,61.02,1.00,1,1.00
1624,9,601.94,310.68,33.19,58.70,1.00,1,1.00
1624,10,966.52,214.26,27.88,47.80,1.00,0,1.00
1624,11,1439.01,214.02,19.08,50.25,1.00,1,1.00
1624,12,1165.21,214.90,16.79,50.20,1.00,1,1.00
1624,13,46.17,389.98,25.95,65.87,1.00,1,1.00
1624,14,1042.06,335.65,24.89,70.96,1.00,0,1.00
1624,15,629.28,255.97,22.48,52.87,1.00,0,1.00
1624,16,1504.82,230.18,19.95,54.01,1.00,0,1.00
1624,17,0.53,294.70,25.30,63.81,1.00,1,1.00
1624,18,1031.44,287.47,17.61,59.75,1.00,2,1.00
1624,19,513.13,123.97,19.52,42.73,1.00,2,1.00
1624,20,583.95,183.92,23.30,44.97,1.00,1,1.00
1624,21,1572.46,308.32,25.28,60.40,1.00,0,1.00
1624,22,149.52,346.13,27.54,62.26,1.00,0,1.00
1624,23,320.47,256.19,23.67,44.69,1.00,1,1.00
1625,1,1008.09,676.15,48.74,95.62,1.00,1,1.00
1625,2,1501.19,769.98,54.78,117.97,1.00,1,1.00
1625,3,512.47,522.24,28.15,83.14,1.00,0,1.00
1625,4,1672.94,712.85,57.61,96.39,1.00,0,1.00
1625,5,297.50,793.73,73.94,112.34,1.00,1,1.00
1625,6,1652.18,442.17,31.92,75.14,1.00,0,1.00
1625,7,720.21,457.66,28.84,68.89,1.00,0,1.00
1625,8,1399.18,294.63,21.45,60.84,1.00,1,1.00
1625,9,605.55,310.50,33.20,58.89,1.00,1,1.00
1625,10,966.77,214.67,27.74,47.53,1.00,0,1.00
1625,11,1439.49,214.48,19.05,50.13,1.00,1,1.00
1625,12,1166.15,216.45,16.50,49.32,1.00,1,1.00
1625,13,49.63,389.42,26.13,66.64,1.00,1,1.00
1625,14,1044.42,335.87,24.82,70.91,1.00,0,1.00
1625,15,631.25,256.37,22.46,52.81,1.00,0,1.00
